episode_id,dyad,host_gender,guest_gender,host_word_count,guest_word_count,total_words,host_speaking_share,guest_speaking_share,dominance_ratio,host_hedge_count,guest_hedge_count,host_hedge_per_1k,guest_hedge_per_1k,host_booster_count,guest_booster_count,host_booster_per_1k,guest_booster_per_1k,host_polite_count,guest_polite_count,host_polite_per_1k,guest_polite_per_1k,host_directive_count,guest_directive_count,host_directive_per_1k,guest_directive_per_1k
ep_154_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2284,19398,21682,0.10534083571626233,0.8946591642837377,0.11774409732962161,3,25,1.3134851138353765,1.2887926590370142,0,14,0.0,0.7217238890607279,4,0,1.7513134851138354,0.0,0,15,0.0,0.7732755954222085
ep_048_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2876,15776,18652,0.1541925798841947,0.8458074201158052,0.1823022312373225,8,15,2.7816411682892905,0.9508113590263692,1,1,0.3477051460361613,0.0633874239350912,9,2,3.129346314325452,0.1267748478701825,2,2,0.6954102920723226,0.1267748478701825
ep_327_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1402,5088,6490,0.21602465331278892,0.7839753466872111,0.2755503144654088,4,71,2.8530670470756063,13.95440251572327,5,7,3.566333808844508,1.3757861635220126,0,3,0.0,0.5896226415094339,1,14,0.7132667617689016,2.751572327044025
ep_335_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2281,6370,8651,0.26366894000693564,0.7363310599930644,0.35808477237048664,19,136,8.329679964927664,21.350078492935637,3,5,1.31521262604121,0.7849293563579278,7,8,3.068829460762823,1.2558869701726845,4,30,1.7536168347216134,4.709576138147567
ep_344_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1663,5920,7583,0.21930634313596203,0.780693656864038,0.28091216216216214,5,42,3.006614552014432,7.094594594594595,1,7,0.6013229104028863,1.1824324324324325,6,1,3.6079374624173184,0.1689189189189189,0,0,0.0,0.0
ep_138_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2386,9467,11853,0.20129924913524003,0.79870075086476,0.25203337910636947,8,25,3.352891869237217,2.6407520861941483,4,12,1.6764459346186085,1.267561001373191,2,3,0.8382229673093042,0.3168902503432977,8,19,3.352891869237217,2.0069715855075523
ep_055_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4866,17333,22199,0.2191990630208568,0.7808009369791432,0.2807361680032308,48,140,9.864364981504316,8.07707840535395,5,7,1.0275380189066994,0.4038539202676974,14,3,2.877106452938759,0.1730802515432989,4,14,0.8220304151253596,0.8077078405353949
ep_093_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,7472,14532,22004,0.3395746227958553,0.6604253772041447,0.5141756124415084,60,88,8.029978586723768,6.055601431323975,3,1,0.4014989293361884,0.0688136526286815,19,35,2.542826552462527,2.4084778420038533,12,12,1.6059957173447537,0.8257638315441783
ep_253_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,3802,14709,18511,0.205391388903895,0.794608611096105,0.25848120198517915,14,151,3.682272488164124,10.265823645387178,5,19,1.3150973172014728,1.2917261540553402,10,2,2.6301946344029457,0.1359711741110884,3,4,0.7890583903208838,0.2719423482221769
ep_027_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2974,10704,13678,0.21742944874981723,0.7825705512501828,0.27784005979073245,11,29,3.698722259583053,2.709267563527653,11,13,3.698722259583053,1.2144992526158445,3,8,1.008742434431742,0.7473841554559043,11,10,3.698722259583053,0.9342301943198804
ep_142_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,3375,9101,12476,0.270519397242706,0.729480602757294,0.37083836940995496,18,135,5.333333333333333,14.833534776398198,1,6,0.2962962962962963,0.6592682122843643,2,12,0.5925925925925926,1.3185364245687283,5,26,1.4814814814814814,2.8568289198989123
ep_149_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2563,7645,10208,0.2510775862068966,0.7489224137931034,0.33525179856115106,25,124,9.754194303550529,16.219751471550033,2,9,0.7803355442840422,1.1772400261608893,1,9,0.3901677721420211,1.1772400261608893,7,7,2.7311744049941478,0.9156311314584696
ep_312_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1363,5673,7036,0.19371802160318363,0.8062819783968164,0.24026088489335448,9,29,6.603081438004402,5.111933721135202,1,44,0.7336757153338225,7.756037369998237,3,2,2.201027146001467,0.352547153181738,5,0,3.668378576669112,0.0
ep_062_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1928,10221,12149,0.1586961889867479,0.8413038110132521,0.18863124938851383,16,45,8.298755186721992,4.402700322864691,5,3,2.5933609958506225,0.293513354857646,1,0,0.5186721991701245,0.0,2,3,1.037344398340249,0.293513354857646
ep_131_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1813,5771,7584,0.23905590717299577,0.7609440928270043,0.3141569918558309,9,59,4.964147821290678,10.223531450355225,2,3,1.1031439602868176,0.5198405822214521,6,1,3.309431880860452,0.1732801940738173,4,9,2.206287920573635,1.5595217466643565
ep_009_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2628,6603,9231,0.2846928826779331,0.715307117322067,0.3980009086778737,30,41,11.415525114155251,6.209298803574133,3,4,1.141552511415525,0.6057852491291837,5,22,1.9025875190258752,3.3318188702105105,6,6,2.28310502283105,0.9086778736937756
ep_127_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1067,10435,11502,0.09276647539558337,0.9072335246044166,0.10225203641590801,5,41,4.686035613870665,3.9290848107331096,1,2,0.9372071227741332,0.191662673694298,5,2,4.686035613870665,0.191662673694298,0,9,0.0,0.8624820316243412
ep_303_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1447,4415,5862,0.24684408051859433,0.7531559194814057,0.3277463193657984,10,146,6.910850034554251,33.069082672706685,7,13,4.837595024187976,2.944507361268403,6,3,4.14651002073255,0.6795016987542468,0,3,0.0,0.6795016987542468
ep_300_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1343,5549,6892,0.1948636099825885,0.8051363900174114,0.2420255901964318,6,22,4.467609828741623,3.964678320418093,3,1,2.233804914370812,0.1802126509280951,8,6,5.956813104988831,1.081275905568571,0,10,0.0,1.8021265092809515
ep_061_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,5348,16501,21849,0.24477092773124628,0.7552290722687537,0.32410156960184233,42,34,7.853403141361256,2.0604811829586085,4,7,0.7479431563201197,0.424216714138537,15,4,2.804786836200449,0.2424095509363069,7,12,1.3089005235602096,0.7272286528089207
ep_134_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1701,10140,11841,0.1436534076513808,0.8563465923486192,0.16775147928994083,12,69,7.054673721340388,6.804733727810651,1,3,0.5878894767783657,0.2958579881656805,4,9,2.3515579071134627,0.8875739644970414,2,7,1.1757789535567311,0.6903353057199211
ep_199_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,5309,9057,14366,0.3695531115132953,0.6304468884867047,0.5861764381141659,32,35,6.027500470898475,3.864414265209231,21,8,3.955547184027124,0.8832946891906812,8,0,1.506875117724619,0.0,4,9,0.7534375588623093,0.9937065253395164
ep_017_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,7907,14090,21997,0.3594581079238078,0.6405418920761922,0.5611781405251952,80,263,10.117617301125586,18.665720369056068,10,25,1.2647021626406982,1.7743080198722496,28,19,3.541166055393955,1.3484740951029095,11,24,1.391172378904768,1.7033356990773598
ep_034_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1383,6715,8098,0.17078290936033588,0.8292170906396641,0.20595681310498884,3,13,2.169197396963124,1.9359642591213704,0,0,0.0,0.0,8,3,5.784526391901663,0.4467609828741623,1,10,0.7230657989877078,1.4892032762472078
ep_039_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,10249,16680,26929,0.38059341230643545,0.6194065876935646,0.6144484412470024,94,114,9.171626500146356,6.834532374100719,17,44,1.6586984096009365,2.6378896882494005,2,5,0.195140989364816,0.2997601918465227,14,19,1.3659869255537125,1.1390887290167866
ep_279_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2465,1290,3755,0.6564580559254327,0.34354194407456723,1.9108527131782946,11,7,4.462474645030426,5.426356589147287,1,1,0.4056795131845842,0.7751937984496124,2,0,0.8113590263691683,0.0,3,0,1.2170385395537524,0.0
ep_218_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2462,7496,9958,0.24723840128539867,0.7527615987146014,0.3284418356456777,4,11,1.6246953696181965,1.4674493062966916,0,3,0.0,0.400213447171825,3,2,1.2185215272136476,0.2668089647812167,1,0,0.4061738424045491,0.0
ep_346_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1624,4268,5892,0.2756279701289885,0.7243720298710116,0.380506091846298,10,51,6.157635467980296,11.949390815370196,4,5,2.4630541871921183,1.1715089034676662,11,1,6.773399014778326,0.2343017806935332,4,10,2.4630541871921183,2.3430178069353325
ep_299_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,3068,14613,17681,0.17351959730784458,0.8264804026921554,0.20995004448094162,25,134,8.148631029986962,9.169917197016357,8,9,2.607561929595828,0.6158899609936358,4,12,1.303780964797914,0.821186614658181,1,12,0.3259452411994785,0.821186614658181
ep_121_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2820,8263,11083,0.2544437426689525,0.7455562573310476,0.34128040663197384,20,89,7.092198581560283,10.770906450441728,2,6,0.7092198581560284,0.7261285247488806,3,6,1.0638297872340423,0.7261285247488806,8,4,2.8368794326241136,0.4840856831659204
ep_013_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1738,6579,8317,0.20896958037754,0.79103041962246,0.2641738866089071,14,50,8.05523590333717,7.5999392004863955,5,6,2.8768699654775607,0.9119927040583676,5,2,2.8768699654775607,0.3039975680194558,1,4,0.5753739930955121,0.6079951360389116
ep_315_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1429,5803,7232,0.19759402654867256,0.8024059734513275,0.24625193865242115,12,74,8.397480755773268,12.75202481475099,3,6,2.099370188943317,1.033947957952783,3,3,2.099370188943317,0.5169739789763915,2,14,1.3995801259622112,2.41254523522316
ep_103_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,5375,5859,11234,0.47845825173580203,0.521541748264198,0.9173920464243045,60,45,11.16279069767442,7.680491551459293,3,9,0.5581395348837209,1.5360983102918586,11,10,2.046511627906977,1.7067759003242873,8,2,1.4883720930232558,0.3413551800648575
ep_088_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3899,3145,7044,0.5535207268597387,0.4464792731402612,1.239745627980922,30,107,7.694280584765324,34.02225755166931,11,3,2.821236214413952,0.9538950715421304,7,1,1.7953321364452424,0.3179650238473768,10,14,2.5647601949217744,4.451510333863276
ep_052_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,1990,6405,8395,0.23704586063132818,0.7629541393686718,0.31069476971116317,8,15,4.020100502512563,2.34192037470726,3,3,1.507537688442211,0.468384074941452,0,1,0.0,0.156128024980484,0,3,0.0,0.468384074941452
ep_148_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1853,7412,9265,0.2,0.8,0.25,11,86,5.936319481921209,11.602806260118728,5,5,2.698327037236913,0.6745817593092283,3,5,1.618996222342148,0.6745817593092283,5,13,2.698327037236913,1.7539125742039934
ep_223_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3257,6192,9449,0.3446925600592655,0.6553074399407345,0.526001291989664,15,28,4.60546515198035,4.521963824289405,3,19,0.92109303039607,3.0684754521963824,4,0,1.228124040528093,0.0,3,14,0.92109303039607,2.2609819121447026
ep_200_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4255,9342,13597,0.31293667720820767,0.6870633227917923,0.4554699207878399,15,29,3.5252643948296125,3.104260329693856,2,12,0.4700352526439483,1.2845215157353884,6,3,1.410105757931845,0.3211303789338471,1,6,0.2350176263219741,0.6422607578676942
ep_137_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1704,9994,11698,0.14566592579928192,0.854334074200718,0.1705023013808285,7,38,4.107981220657277,3.802281368821293,1,26,0.5868544600938967,2.601560936561937,11,1,6.455399061032864,0.1000600360216129,5,11,2.9342723004694835,1.1006603962377428
ep_317_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1106,5065,6171,0.17922540917193325,0.8207745908280668,0.21836130306021717,1,16,0.9041591320072332,3.1589338598223096,1,4,0.9041591320072332,0.7897334649555774,6,4,5.424954792043399,0.7897334649555774,1,1,0.9041591320072332,0.1974333662388943
ep_120_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1972,9653,11625,0.16963440860215054,0.8303655913978495,0.20428882212783592,10,148,5.070993914807302,15.332021133326428,0,10,0.0,1.0359473738734073,5,10,2.535496957403651,1.0359473738734073,3,17,1.5212981744421907,1.7611105355847922
ep_126_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2786,10814,13600,0.2048529411764706,0.7951470588235294,0.25762899944516365,22,83,7.896625987078248,7.675235805437397,1,7,0.3589375448671931,0.6473090438320696,8,14,2.871500358937545,1.294618087664139,4,21,1.4357501794687726,1.9419271314962083
ep_228_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1205,5594,6799,0.17723194587439328,0.8227680541256067,0.2154093671791205,6,62,4.979253112033195,11.083303539506614,4,0,3.3195020746887964,0.0,1,7,0.8298755186721991,1.2513407222023596,1,21,0.8298755186721991,3.754022166607079
ep_351_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1176,14336,15512,0.07581227436823104,0.924187725631769,0.08203125,4,7,3.401360544217687,0.48828125,1,4,0.8503401360544217,0.2790178571428571,11,8,9.35374149659864,0.5580357142857143,0,10,0.0,0.6975446428571429
ep_350_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2868,8635,11503,0.2493262627140746,0.7506737372859255,0.33213665315576146,17,85,5.927475592747559,9.843659525188189,4,3,1.3947001394700138,0.347423277359583,4,4,1.3947001394700138,0.4632310364794441,2,18,0.6973500697350069,2.0845396641574983
ep_236_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2390,11053,13443,0.17778769619876517,0.8222123038012349,0.21623088754184383,3,17,1.2552301255230125,1.538043969962906,3,4,1.2552301255230125,0.3618926988148014,9,7,3.7656903765690375,0.6333122229259025,4,7,1.6736401673640169,0.6333122229259025
ep_085_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4337,8139,12476,0.3476274446938121,0.6523725553061879,0.5328664455092763,40,145,9.222965183306432,17.815456444280624,4,8,0.9222965183306432,0.982921734856862,5,10,1.152870647913304,1.2286521685710774,4,26,0.9222965183306432,3.1944956382848018
ep_015_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2081,10323,12404,0.16776846178652047,0.8322315382134795,0.2015886854596532,19,82,9.13022585295531,7.943427298266008,1,5,0.4805382027871216,0.4843553230650005,6,8,2.883229216722729,0.7749685169040007,2,16,0.9610764055742432,1.5499370338080014
ep_157_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1723,15713,17436,0.09881853636155082,0.9011814636384492,0.10965442627124038,14,161,8.12536273940801,10.246292878508244,2,33,1.1607661056297156,2.10017183224082,4,0,2.321532211259431,0.0,3,58,1.7411491584445735,3.6912110990899256
ep_334_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1556,6825,8381,0.18565803603388617,0.8143419639661138,0.22798534798534797,6,79,3.8560411311053984,11.575091575091577,1,1,0.6426735218508997,0.1465201465201465,3,4,1.9280205655526992,0.5860805860805861,7,15,4.4987146529562985,2.197802197802198
ep_342_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1117,9298,10415,0.1072491598655785,0.8927508401344215,0.1201333620133362,5,11,4.476275738585497,1.1830501183050115,1,6,0.8952551477170994,0.6453000645300064,5,11,4.476275738585497,1.1830501183050115,0,7,0.0,0.7528500752850075
ep_321_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1242,8863,10105,0.12290945076694705,0.877090549233053,0.14013313776373687,3,18,2.415458937198068,2.030915040054158,1,4,0.8051529790660226,0.4513144533453683,3,7,2.415458937198068,0.7898002933543947,3,4,2.415458937198068,0.4513144533453683
ep_323_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1113,11741,12854,0.08658783258129765,0.9134121674187023,0.09479601396814581,4,30,3.593890386343217,2.555148624478324,7,25,6.289308176100629,2.1292905203986034,4,7,3.593890386343217,0.5962013457116089,1,21,0.8984725965858041,1.7886040371348269
ep_352_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,3556,6939,10495,0.33882801333968554,0.6611719866603144,0.5124657731661623,12,79,3.374578177727784,11.38492578181294,11,11,3.093363329583802,1.5852428303790171,10,7,2.81214848143982,1.0087908920593749,6,4,1.687289088863892,0.5764519383196427
ep_288_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,5218,3762,8980,0.5810690423162583,0.41893095768374167,1.3870281765018606,51,31,9.773859716366424,8.240297713981924,9,1,1.7247987734764276,0.2658160552897395,1,1,0.1916443081640475,0.2658160552897395,6,0,1.1498658489842852,0.0
ep_353_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1114,6161,7275,0.15312714776632302,0.8468728522336769,0.18081480279175458,0,24,0.0,3.895471514364551,5,9,4.488330341113106,1.4608018178867068,8,13,7.1813285457809695,2.1100470702807983,1,2,0.8976660682226212,0.3246226261970459
ep_122_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2698,6512,9210,0.29294245385450596,0.707057546145494,0.4143120393120393,14,82,5.189028910303929,12.592137592137592,3,2,1.111934766493699,0.3071253071253071,4,4,1.4825796886582654,0.6142506142506142,6,10,2.223869532987398,1.5356265356265355
ep_067_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2509,9041,11550,0.21722943722943722,0.7827705627705628,0.2775135493861299,18,158,7.174172977281786,17.475942926667404,0,8,0.0,0.8848578697046787,2,1,0.7971303308090874,0.1106072337130848,0,10,0.0,1.1060723371308483
ep_179_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2768,9408,12176,0.22733245729303547,0.7726675427069645,0.2942176870748299,16,59,5.780346820809248,6.27125850340136,3,14,1.083815028901734,1.488095238095238,4,0,1.445086705202312,0.0,2,13,0.722543352601156,1.3818027210884354
ep_184_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1672,6290,7962,0.20999748806832455,0.7900025119316755,0.26581875993640697,7,72,4.186602870813397,11.446740858505564,0,2,0.0,0.3179650238473768,5,0,2.9904306220095696,0.0,0,0,0.0,0.0
ep_043_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3724,10601,14325,0.2599650959860384,0.7400349040139617,0.35128761437600226,43,32,11.54672395273899,3.01858315253278,1,5,0.2685284640171858,0.4716536175832468,8,6,2.148227712137486,0.5659843410998963,10,12,2.6852846401718584,1.1319686821997923
ep_071_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1615,8227,9842,0.1640926640926641,0.8359073359073359,0.19630484988452657,10,13,6.191950464396285,1.5801628783274582,3,5,1.8575851393188851,0.6077549532028685,5,1,3.095975232198142,0.1215509906405737,3,8,1.8575851393188851,0.9724079251245896
ep_308_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,819,7818,8637,0.09482459187217784,0.9051754081278222,0.10475825019186492,6,12,7.326007326007326,1.5349194167306217,1,17,1.221001221001221,2.174469173701714,6,3,7.326007326007326,0.3837298541826554,3,19,3.663003663003663,2.430289076490151
ep_068_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1060,8199,9259,0.11448320552975483,0.8855167944702451,0.1292840590315892,9,42,8.49056603773585,5.122575923893158,0,2,0.0,0.2439321868520551,11,3,10.377358490566037,0.3658982802780827,1,1,0.9433962264150944,0.1219660934260275
ep_128_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2523,10624,13147,0.1919068989122994,0.8080931010877006,0.23748117469879518,9,51,3.5671819262782405,4.800451807228916,3,21,1.1890606420927463,1.976656626506024,8,17,3.1708283789139915,1.6001506024096386,8,8,3.1708283789139915,0.7530120481927711
ep_119_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,3618,5595,9213,0.39270595897101923,0.6072940410289808,0.6466487935656836,22,70,6.080707573244887,12.511170688114388,3,6,0.8291873963515755,1.0723860589812333,3,2,0.8291873963515755,0.3574620196604111,10,21,2.7639579878385847,3.7533512064343166
ep_031_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,3600,8719,12319,0.29223151229807615,0.7077684877019239,0.4128913866269068,32,62,8.88888888888889,7.11090721413006,6,10,1.6666666666666667,1.1469205184080744,8,6,2.2222222222222223,0.6881523110448446,4,3,1.1111111111111112,0.3440761555224223
ep_324_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1466,11884,13350,0.109812734082397,0.890187265917603,0.12335913833726019,8,106,5.457025920873124,8.919555705149781,2,0,1.364256480218281,0.0,2,7,1.364256480218281,0.589027263547627,3,6,2.046384720327421,0.5048805116122518
ep_047_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2957,8575,11532,0.25641692681234823,0.7435830731876517,0.3448396501457726,17,36,5.749070003381806,4.198250728862974,5,3,1.6909029421711192,0.3498542274052478,9,3,3.043625295908015,0.3498542274052478,0,12,0.0,1.3994169096209912
ep_153_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1591,6533,8124,0.19583948793697686,0.8041605120630232,0.24353283330782183,7,21,4.3997485857950975,3.2144497168222865,1,0,0.6285355122564426,0.0,3,9,1.8856065367693275,1.3776213072095516,10,11,6.285355122564425,1.6837593754783406
ep_340_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1509,5366,6875,0.2194909090909091,0.7805090909090909,0.2812150577711517,9,112,5.964214711729622,20.87215803205367,1,4,0.6626905235255136,0.7454342154304883,5,7,3.313452617627568,1.3045098770033543,0,16,0.0,2.981736861721953
ep_229_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2469,8213,10682,0.2311364912937652,0.7688635087062348,0.3006209667600146,10,38,4.050222762251924,4.626811153050043,2,4,0.8100445524503848,0.487032752952636,4,5,1.6200891049007695,0.6087909411907951,0,0,0.0,0.0
ep_235_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,3276,11557,14833,0.22085889570552147,0.7791411042944786,0.28346456692913385,18,19,5.494505494505495,1.64402526607251,1,14,0.3052503052503053,1.2113870381586918,6,5,1.8315018315018317,0.4326382279138184,3,13,0.9157509157509156,1.124859392575928
ep_237_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4061,14995,19056,0.21310873215785053,0.7868912678421495,0.2708236078692898,12,21,2.9549372075843388,1.4004668222740917,3,3,0.7387343018960847,0.2000666888962987,10,6,2.4624476729869493,0.4001333777925975,4,16,0.9849790691947796,1.06702234078026
