episode_id,dyad,host_gender,guest_gender,host_word_count,guest_word_count,total_words,host_speaking_share,guest_speaking_share,dominance_ratio,host_hedge_count,guest_hedge_count,host_hedge_per_1k,guest_hedge_per_1k,host_booster_count,guest_booster_count,host_booster_per_1k,guest_booster_per_1k,host_polite_count,guest_polite_count,host_polite_per_1k,guest_polite_per_1k,host_directive_count,guest_directive_count,host_directive_per_1k,guest_directive_per_1k,hedge_asymmetry,booster_asymmetry,polite_asymmetry,directive_asymmetry
ep_342_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1117,9298,10415,0.1072491598655785,0.8927508401344215,0.1201333620133362,5,11,4.476275738585497,1.1830501183050115,1,6,0.8952551477170994,0.6453000645300064,5,11,4.476275738585497,1.1830501183050115,0,7,0.0,0.7528500752850075,3.2932256202804853,0.24995508318709292,3.2932256202804853,-0.7528500752850075
ep_321_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1242,8863,10105,0.122909450766947,0.877090549233053,0.1401331377637368,3,18,2.415458937198068,2.030915040054158,1,4,0.8051529790660226,0.4513144533453683,3,7,2.415458937198068,0.7898002933543947,3,4,2.415458937198068,0.4513144533453683,0.38454389714391013,0.3538385257206543,1.6256586438436735,1.9641444838526998
ep_323_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1113,11741,12854,0.0865878325812976,0.9134121674187023,0.0947960139681458,4,30,3.593890386343217,2.555148624478324,7,25,6.289308176100629,2.1292905203986034,4,7,3.593890386343217,0.5962013457116089,1,21,0.8984725965858041,1.7886040371348269,1.0387417618648929,4.160017655702026,2.997689040631608,-0.8901314405490227
ep_352_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,3556,6939,10495,0.3388280133396855,0.6611719866603144,0.5124657731661623,12,79,3.374578177727784,11.38492578181294,11,11,3.093363329583802,1.5852428303790171,10,7,2.81214848143982,1.0087908920593749,6,4,1.687289088863892,0.5764519383196427,-8.010347604085156,1.508120499204785,1.8033575893804452,1.1108371505442494
ep_288_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,5218,3762,8980,0.5810690423162583,0.4189309576837416,1.3870281765018606,51,31,9.773859716366424,8.240297713981924,9,1,1.7247987734764276,0.2658160552897395,1,1,0.1916443081640475,0.2658160552897395,6,0,1.1498658489842852,0.0,1.5335620023844996,1.4589827181866881,-0.074171747125692,1.1498658489842852
ep_353_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1114,6161,7275,0.153127147766323,0.8468728522336769,0.1808148027917545,0,24,0.0,3.895471514364551,5,9,4.488330341113106,1.4608018178867068,8,13,7.1813285457809695,2.1100470702807983,1,2,0.8976660682226212,0.3246226261970459,-3.895471514364551,3.0275285232263993,5.071281475500172,0.5730434420255752
ep_122_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2698,6512,9210,0.2929424538545059,0.707057546145494,0.4143120393120393,14,82,5.189028910303929,12.592137592137592,3,2,1.111934766493699,0.3071253071253071,4,4,1.4825796886582654,0.6142506142506142,6,10,2.223869532987398,1.5356265356265355,-7.403108681833663,0.8048094593683919,0.8683290744076512,0.6882429973608624
ep_067_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2509,9041,11550,0.2172294372294372,0.7827705627705628,0.2775135493861299,18,158,7.174172977281786,17.475942926667404,0,8,0.0,0.8848578697046787,2,1,0.7971303308090874,0.1106072337130848,0,10,0.0,1.1060723371308483,-10.30176994938562,-0.8848578697046787,0.6865230970960026,-1.1060723371308483
ep_179_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2768,9408,12176,0.2273324572930354,0.7726675427069645,0.2942176870748299,16,59,5.780346820809248,6.27125850340136,3,14,1.083815028901734,1.488095238095238,4,0,1.445086705202312,0.0,2,13,0.722543352601156,1.3818027210884354,-0.49091168259211226,-0.4042802091935038,1.445086705202312,-0.6592593684872794
ep_184_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1672,6290,7962,0.2099974880683245,0.7900025119316755,0.2658187599364069,7,72,4.186602870813397,11.446740858505564,0,2,0.0,0.3179650238473768,5,0,2.9904306220095696,0.0,0,0,0.0,0.0,-7.260137987692167,-0.3179650238473768,2.9904306220095696,0.0
ep_043_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3724,10601,14325,0.2599650959860384,0.7400349040139617,0.3512876143760022,43,32,11.54672395273899,3.01858315253278,1,5,0.2685284640171858,0.4716536175832468,8,6,2.148227712137486,0.5659843410998963,10,12,2.6852846401718584,1.1319686821997923,8.52814080020621,-0.20312515356606103,1.58224337103759,1.5533159579720661
ep_071_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1615,8227,9842,0.1640926640926641,0.8359073359073359,0.1963048498845265,10,13,6.191950464396285,1.5801628783274582,3,5,1.8575851393188847,0.6077549532028685,5,1,3.095975232198142,0.1215509906405737,3,8,1.8575851393188847,0.9724079251245896,4.611787586068827,1.2498301861160162,2.9744242415575686,0.8851772141942951
ep_308_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,819,7818,8637,0.0948245918721778,0.9051754081278222,0.1047582501918649,6,12,7.326007326007326,1.5349194167306217,1,17,1.221001221001221,2.174469173701714,6,3,7.326007326007326,0.3837298541826554,3,19,3.663003663003663,2.430289076490151,5.791087909276704,-0.953467952700493,6.942277471824671,1.232714586513512
ep_068_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1060,8199,9259,0.1144832055297548,0.8855167944702451,0.1292840590315892,9,42,8.49056603773585,5.122575923893158,0,2,0.0,0.2439321868520551,11,3,10.377358490566037,0.3658982802780827,1,1,0.9433962264150944,0.1219660934260275,3.3679901138426915,-0.2439321868520551,10.011460210287954,0.8214301329890669
ep_128_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2523,10624,13147,0.1919068989122994,0.8080931010877006,0.2374811746987951,9,51,3.5671819262782405,4.800451807228916,3,21,1.1890606420927463,1.976656626506024,8,17,3.1708283789139915,1.6001506024096386,8,8,3.1708283789139915,0.7530120481927711,-1.233269880950676,-0.7875959844132776,1.570677776504353,2.4178163307212204
ep_119_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,3618,5595,9213,0.3927059589710192,0.6072940410289808,0.6466487935656836,22,70,6.080707573244887,12.511170688114388,3,6,0.8291873963515755,1.0723860589812333,3,2,0.8291873963515755,0.3574620196604111,10,21,2.7639579878385847,3.7533512064343166,-6.430463114869501,-0.24319866262965784,0.4717253766911644,-0.9893932185957319
ep_031_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,3600,8719,12319,0.2922315122980761,0.7077684877019239,0.4128913866269068,32,62,8.88888888888889,7.11090721413006,6,10,1.6666666666666667,1.1469205184080744,8,6,2.2222222222222223,0.6881523110448446,4,3,1.1111111111111112,0.3440761555224223,1.7779816747588288,0.5197461482585923,1.5340699111773777,0.7670349555886888
ep_324_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1466,11884,13350,0.109812734082397,0.890187265917603,0.1233591383372601,8,106,5.457025920873124,8.919555705149781,2,0,1.364256480218281,0.0,2,7,1.364256480218281,0.589027263547627,3,6,2.046384720327421,0.5048805116122518,-3.462529784276657,1.364256480218281,0.775229216670654,1.5415042087151694
ep_047_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2957,8575,11532,0.2564169268123482,0.7435830731876517,0.3448396501457726,17,36,5.749070003381806,4.198250728862974,5,3,1.6909029421711192,0.3498542274052478,9,3,3.043625295908015,0.3498542274052478,0,12,0.0,1.3994169096209912,1.5508192745188314,1.3410487147658714,2.6937710685027674,-1.3994169096209912
ep_153_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1591,6533,8124,0.1958394879369768,0.8041605120630232,0.2435328333078218,7,21,4.3997485857950975,3.2144497168222865,1,0,0.6285355122564426,0.0,3,9,1.8856065367693275,1.3776213072095516,10,11,6.285355122564425,1.6837593754783406,1.185298868972811,0.6285355122564426,0.507985229559776,4.601595747086085
ep_340_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1509,5366,6875,0.2194909090909091,0.7805090909090909,0.2812150577711517,9,112,5.964214711729622,20.87215803205367,1,4,0.6626905235255136,0.7454342154304883,5,7,3.313452617627568,1.3045098770033543,0,16,0.0,2.981736861721953,-14.907943320324048,-0.08274369190497466,2.0089427406242137,-2.981736861721953
ep_229_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2469,8213,10682,0.2311364912937652,0.7688635087062348,0.3006209667600146,10,38,4.050222762251924,4.626811153050043,2,4,0.8100445524503848,0.487032752952636,4,5,1.6200891049007695,0.6087909411907951,0,0,0.0,0.0,-0.5765883907981193,0.3230117994977488,1.0112981637099745,0.0
ep_235_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,3276,11557,14833,0.2208588957055214,0.7791411042944786,0.2834645669291338,18,19,5.494505494505495,1.64402526607251,1,14,0.3052503052503053,1.2113870381586918,6,5,1.831501831501832,0.4326382279138184,3,13,0.9157509157509156,1.124859392575928,3.8504802284329855,-0.9061367329083865,1.3988636035880138,-0.20910847682501243
ep_237_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,4061,14995,19056,0.2131087321578505,0.7868912678421495,0.2708236078692898,12,21,2.9549372075843388,1.4004668222740917,3,3,0.7387343018960847,0.2000666888962987,10,6,2.4624476729869493,0.4001333777925975,4,16,0.9849790691947796,1.06702234078026,1.554470385310247,0.538667612999786,2.062314295194352,-0.0820432715854803
ep_222_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,7961,9605,17566,0.4532050552203119,0.546794944779688,0.8288391462779802,38,43,4.773269689737471,4.476834981780323,5,20,0.6280618012812461,2.082248828735034,4,2,0.5024494410249969,0.2082248828735033,8,5,1.0048988820499938,0.5205622071837585,0.29643470795714766,-1.4541870274537878,0.2942245581514936,0.48433667486623533
ep_139_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1681,10130,11811,0.1423249513165693,0.8576750486834307,0.1659427443237907,5,64,2.97441998810232,6.317867719644619,2,10,1.189767995240928,0.9871668311944718,6,14,3.569303985722784,1.3820335636722605,4,13,2.3795359904818563,1.2833168805528137,-3.343447731542299,0.20260116404645612,2.1872704220505232,1.0962191099290426
ep_349_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2623,10028,12651,0.2073353885068374,0.7926646114931626,0.2615676106900678,27,155,10.293556995806329,15.456721180694055,6,27,2.287457110179184,2.6924611088950936,11,10,4.193671368661837,0.997207818109294,4,30,1.5249714067861229,2.9916234543278817,-5.1631641848877265,-0.40500399871590975,3.196463550552543,-1.4666520475417588
ep_304_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1144,3595,4739,0.2414011394809031,0.7585988605190969,0.3182197496522949,12,46,10.48951048951049,12.795549374130736,1,5,0.8741258741258742,1.3908205841446453,6,7,5.244755244755245,1.947148817802504,2,3,1.7482517482517483,0.8344923504867872,-2.3060388846202464,-0.5166947100187711,3.2976064269527408,0.9137593977649612
ep_331_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,753,3545,4298,0.1751977664029781,0.8248022335970219,0.2124118476727785,8,38,10.624169986719789,10.71932299012694,4,4,5.3120849933598935,1.1283497884344147,3,3,3.98406374501992,0.846262341325811,4,3,5.3120849933598935,0.846262341325811,-0.09515300340715172,4.183735204925479,3.137801403694109,4.465822652034083
ep_311_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1030,4664,5694,0.180892167193537,0.8191078328064629,0.2208404802744425,13,32,12.62135922330097,6.861063464837049,3,0,2.912621359223301,0.0,9,4,8.737864077669903,0.8576329331046312,0,8,0.0,1.7152658662092624,5.760295758463921,2.912621359223301,7.880231144565271,-1.7152658662092624
ep_150_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2062,6100,8162,0.2526341582945356,0.7473658417054644,0.3380327868852459,7,68,3.394762366634336,11.14754098360656,1,23,0.4849660523763336,3.7704918032786887,3,2,1.454898157129001,0.3278688524590163,3,29,1.454898157129001,4.754098360655738,-7.7527786169722255,-3.285525750902355,1.1270293046699846,-3.299200203526737
ep_264_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1199,13738,14937,0.0802704693044118,0.9197295306955882,0.0872761682923278,6,89,5.004170141784821,6.478381132624836,0,6,0.0,0.4367447954578541,2,11,1.6680567139282736,0.8006987916727325,2,12,1.6680567139282736,0.8734895909157082,-1.4742109908400156,-0.4367447954578541,0.8673579222555411,0.7945671230125654
ep_339_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,4085,5005,9090,0.4493949394939494,0.5506050605060506,0.8161838161838162,29,36,7.099143206854345,7.192807192807193,3,4,0.7343941248470012,0.7992007992007992,17,7,4.16156670746634,1.3986013986013983,8,6,1.9583843329253368,1.1988011988011988,-0.09366398595284764,-0.06480667435379805,2.762965308864942,0.7595831341241379
ep_101_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,1153,3503,4656,0.2476374570446735,0.7523625429553265,0.3291464459035113,12,18,10.407632263660018,5.138452754781616,2,4,1.7346053772766694,1.1418783899514702,6,4,5.203816131830009,1.1418783899514702,2,14,1.7346053772766694,3.9965743648301455,5.269179508878402,0.5927269873251992,4.0619377418785385,-2.261968987553476
ep_186_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3675,14544,18219,0.2017124979417092,0.7982875020582908,0.2526815181518151,10,41,2.7210884353741496,2.819031903190319,10,22,2.7210884353741496,1.5126512651265125,7,3,1.9047619047619049,0.2062706270627062,1,12,0.2721088435374149,0.8250825082508251,-0.09794346781616925,1.208437170247637,1.6984912776991987,-0.5529736647134103
ep_306_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1453,6093,7546,0.1925523456135701,0.8074476543864298,0.2384703758411291,11,62,7.570543702684102,10.175611357295256,2,28,1.3764624913971093,4.5954373871656,5,9,3.441156228492773,1.4771048744460855,2,3,1.3764624913971093,0.4923682914820286,-2.6050676546111546,-3.2189748957684903,1.9640513540466875,0.8840941999150806
ep_053_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4831,14762,19593,0.2465676517123462,0.7534323482876537,0.3272591789730389,46,52,9.52183812875181,3.522557918981168,10,5,2.06996481059822,0.3387074922097277,10,20,2.06996481059822,1.3548299688389107,12,14,2.483957772717864,0.9483809781872374,5.999280209770642,1.731257318388492,0.7151348417593091,1.5355767945306267
ep_125_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1683,7652,9335,0.1802892340653454,0.8197107659346545,0.2199424986931521,8,59,4.753416518122401,7.710402509147936,0,2,0.0,0.2613695765812859,4,0,2.3767082590612003,0.0,0,4,0.0,0.5227391531625718,-2.956985991025535,-0.2613695765812859,2.3767082590612003,-0.5227391531625718
ep_281_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2242,10400,12642,0.1773453567473501,0.8226546432526499,0.215576923076923,16,156,7.136485280999108,15.0,1,21,0.4460303300624442,2.019230769230769,5,11,2.230151650312221,1.0576923076923077,0,1,0.0,0.0961538461538461,-7.863514719000892,-1.573200439168325,1.1724593426199135,-0.0961538461538461
ep_251_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,3751,10615,14366,0.2611026033690659,0.7388973966309341,0.3533678756476684,12,50,3.1991468941615566,4.710315591144607,2,8,0.5331911490269261,0.753650494583137,4,4,1.0663822980538522,0.3768252472915685,5,32,1.3329778725673154,3.014601978332548,-1.51116869698305,-0.22045934555621094,0.6895570507622837,-1.6816241057652328
ep_014_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4346,9093,13439,0.3233871567824987,0.6766128432175013,0.4779500714835588,42,74,9.66405890473999,8.138128230506982,3,8,0.6902899217671422,0.8797976465412956,13,7,2.991256327657616,0.7698229407236336,5,5,1.150483202945237,0.5498735290883097,1.5259306742330079,-0.18950772477415334,2.2214333869339824,0.6006096738569273
ep_214_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1582,6859,8441,0.1874185523042293,0.8125814476957707,0.2306458667444234,3,19,1.8963337547408343,2.770083102493075,2,3,1.2642225031605565,0.4373815424989065,1,1,0.6321112515802781,0.1457938474996355,1,1,0.6321112515802781,0.1457938474996355,-0.8737493477522407,0.82684096066165,0.4863174040806426,0.4863174040806426
ep_030_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,6261,12248,18509,0.3382678696850181,0.6617321303149819,0.5111854996734161,55,187,8.78453921098866,15.267798824297843,3,4,0.4791566842357451,0.3265839320705421,3,3,0.4791566842357451,0.2449379490529066,5,14,0.7985944737262418,1.1430437622468974,-6.483259613309183,0.152572752165203,0.23421873518283848,-0.3444492885206556
ep_336_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,3266,8709,11975,0.2727348643006263,0.7272651356993737,0.3750143529681938,30,58,9.185548071034903,6.659777241933631,9,9,2.755664421310472,1.0334137099552188,8,6,2.449479485609308,0.6889424733034792,5,5,1.5309246785058177,0.5741187277528993,2.5257708291012717,1.7222507113552534,1.7605370123058288,0.9568059507529184
ep_246_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,5484,8431,13915,0.3941070786920589,0.605892921307941,0.6504566480844503,18,25,3.282275711159737,2.9652473016249554,4,10,0.7293946024799417,1.1860989206499823,8,9,1.4587892049598834,1.067489028584984,3,9,0.5470459518599562,1.067489028584984,0.31702840953478173,-0.45670431817004065,0.39130017637489933,-0.5204430767250279
ep_211_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2271,8787,11058,0.2053716766142159,0.794628323385784,0.2584499829293274,8,10,3.522677234698371,1.138044838966655,2,2,0.8806693086745927,0.227608967793331,3,4,1.321003963011889,0.4552179355866621,0,3,0.0,0.3414134516899966,2.3846323957317157,0.6530603408812616,0.8657860274252269,-0.3414134516899966
ep_118_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1700,9604,11304,0.1503892427459306,0.8496107572540693,0.1770095793419408,9,93,5.294117647058823,9.683465222823823,1,8,0.588235294117647,0.8329862557267805,3,7,1.7647058823529411,0.7288629737609329,2,14,1.176470588235294,1.4577259475218658,-4.389347575765,-0.24475096160913357,1.0358429085920082,-0.28125535928657186
ep_354_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,2628,6626,9254,0.2839853036524746,0.7160146963475253,0.3966193782070631,14,39,5.32724505327245,5.885904014488379,11,9,4.185692541856925,1.3582855418050106,7,3,2.663622526636225,0.4527618472683368,2,15,0.76103500761035,2.263809236341684,-0.5586589612159294,2.8274070000519145,2.2108606793678884,-1.5027742287313341
ep_322_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2826,10615,13441,0.2102522133769808,0.7897477866230191,0.2662270372114931,22,135,7.78485491861288,12.717852096090438,3,41,1.0615711252653928,3.8624587847385774,5,11,1.7692852087756543,1.0362694300518134,1,36,0.3538570417551309,3.391427225624117,-4.932997177477557,-2.800887659473185,0.7330157787238409,-3.037570183868986
ep_028_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2808,13744,16552,0.1696471725471242,0.8303528274528758,0.2043073341094295,8,241,2.849002849002849,17.534924330616995,0,3,0.0,0.2182770663562281,6,6,2.136752136752137,0.4365541327124563,1,10,0.3561253561253561,0.7275902211874273,-14.685921481614146,-0.2182770663562281,1.700198004039681,-0.3714648650620712
ep_274_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3354,4336,7690,0.436150845253576,0.5638491547464239,0.7735239852398524,9,36,2.683363148479428,8.302583025830259,2,10,0.5963029218843172,2.306273062730628,5,2,1.4907573047107932,0.4612546125461254,1,2,0.2981514609421586,0.4612546125461254,-5.619219877350831,-1.7099701408463106,1.0295026921646677,-0.16310315160396677
ep_176_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,1421,6012,7433,0.1911744921296919,0.808825507870308,0.2363606121091151,1,9,0.7037297677691766,1.497005988023952,2,8,1.4074595355383532,1.3306719893546242,6,4,4.22237860661506,0.6653359946773121,0,7,0.0,1.164337990685296,-0.7932762202547753,0.07678754618372907,3.5570426119377485,-1.164337990685296
ep_143_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,2249,7817,10066,0.2234253924100933,0.7765746075899066,0.2877062811820391,5,15,2.2232103156958645,1.918894716643213,2,8,0.889284126278346,1.0234105155430473,3,6,1.3339261894175187,0.7675578866572854,4,1,1.778568252556692,0.1279263144428809,0.3043155990526514,-0.13412638926470133,0.5663683027602333,1.650641938113811
ep_092_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2514,4544,7058,0.3561915556814962,0.6438084443185038,0.5532570422535211,16,10,6.364359586316628,2.200704225352113,0,3,0.0,0.6602112676056338,9,15,3.579952267303103,3.301056338028169,4,2,1.591089896579157,0.4401408450704225,4.163655360964515,-0.6602112676056338,0.2788959292749338,1.1509490515087344
ep_282_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,3205,7628,10833,0.2958552570848334,0.7041447429151666,0.420162558993183,8,37,2.49609984399376,4.850550603041426,2,4,0.62402496099844,0.5243838489774515,5,6,1.5600624024960998,0.7865757734661772,2,12,0.62402496099844,1.5731515469323545,-2.354450759047666,0.09964111202098846,0.7734866290299226,-0.9491265859339145
ep_098_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,6266,9536,15802,0.39653208454626,0.60346791545374,0.6570889261744967,55,133,8.777529524417492,13.947147651006713,5,8,0.7979572294924991,0.8389261744966443,11,13,1.7555059048834982,1.363255033557047,21,26,3.3514203638684963,2.726510067114094,-5.169618126589221,-0.04096894500414516,0.3922508713264512,0.6249102967544022
ep_172_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2547,10026,12573,0.2025769506084466,0.7974230493915533,0.2540394973070018,9,14,3.53356890459364,1.3963694394574109,0,4,0.0,0.3989626969878316,2,2,0.7852375343541421,0.1994813484939158,1,6,0.392618767177071,0.5984440454817475,2.137199465136229,-0.3989626969878316,0.5857561858602263,-0.20582527830467645
ep_205_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,4321,9718,14039,0.3077854548044733,0.6922145451955267,0.4446388145708994,15,43,3.4714186530895623,4.424778761061947,1,16,0.2314279102059708,1.6464293064416546,9,1,2.0828511918537376,0.1029018316526034,2,7,0.4628558204119417,0.720312821568224,-0.9533601079723844,-1.4150013962356838,1.9799493602011342,-0.2574570011562823
ep_133_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1501,11948,13449,0.1116068109153096,0.8883931890846903,0.1256277201205222,6,51,3.997335109926716,4.268496819551389,1,12,0.6662225183211192,1.004352192835621,2,9,1.3324450366422385,0.7532641446267158,3,19,1.998667554963358,1.5902243053230667,-0.27116170962467345,-0.3381296745145017,0.5791808920155227,0.4084432496402912
ep_231_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2930,9576,12506,0.2342875419798496,0.7657124580201503,0.3059732664995823,9,75,3.0716723549488054,7.832080200501252,0,3,0.0,0.3132832080200501,2,1,0.6825938566552902,0.1044277360066833,1,8,0.3412969283276451,0.835421888053467,-4.760407845552447,-0.3132832080200501,0.5781661206486068,-0.4941249597258219
ep_033_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,3787,11119,14906,0.254058768281229,0.7459412317187709,0.3405881823905027,16,73,4.224980195405334,6.565338609587193,8,18,2.112490097702667,1.6188506160625955,5,1,1.3203063110641668,0.0899361453368108,6,63,1.5843675732770002,5.665977156219085,-2.3403584141818587,0.49363948164007154,1.230370165727356,-4.081609582942084
ep_104_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2862,12149,15011,0.1906601825328092,0.8093398174671907,0.2355749444398716,26,28,9.084556254367577,2.304716437566878,2,7,0.6988120195667366,0.5761791093917195,9,13,3.1446540880503147,1.0700469174417648,2,9,0.6988120195667366,0.7408017120750678,6.779839816800699,0.1226329101750171,2.07460717060855,-0.04198969250833129
ep_187_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,2584,5052,7636,0.3383970665269775,0.6616029334730226,0.5114806017418844,8,19,3.095975232198142,3.760886777513856,1,1,0.3869969040247678,0.1979414093428345,4,4,1.547987616099071,0.7917656373713381,0,4,0.0,0.7917656373713381,-0.664911545315714,0.18905549468193328,0.756221978727733,-0.7917656373713381
ep_147_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1803,7248,9051,0.1992045077891945,0.8007954922108055,0.2487582781456953,5,88,2.7731558513588466,12.141280353200882,6,6,3.327787021630616,0.8278145695364238,4,5,2.2185246810870773,0.6898454746136866,5,18,2.7731558513588466,2.4834437086092715,-9.368124501842036,2.499972452094192,1.5286792064733907,0.289712142749575
ep_343_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1836,7059,8895,0.2064080944350758,0.7935919055649241,0.2600934976625584,4,26,2.178649237472768,3.6832412523020257,5,3,2.7233115468409586,0.4249893752656183,3,12,1.6339869281045751,1.6999575010624737,2,8,1.0893246187363836,1.1333050007083156,-1.5045920148292575,2.2983221715753404,-0.06597057295789854,-0.04398038197193199
ep_208_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,3762,14555,18317,0.2053829775618278,0.7946170224381722,0.2584678804534524,17,54,4.518872939925571,3.7100652696667815,3,14,0.7974481658692185,0.9618687736173136,5,0,1.3290802764486975,0.0,4,9,1.063264221158958,0.6183442116111302,0.8088076702587896,-0.16442060774809508,1.3290802764486975,0.44492000954782784
ep_302_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,1445,8140,9585,0.1507563901930099,0.8492436098069901,0.1775184275184275,10,106,6.920415224913495,13.022113022113022,1,5,0.6920415224913494,0.6142506142506142,3,13,2.0761245674740487,1.597051597051597,1,17,0.6920415224913494,2.088452088452088,-6.1016977971995265,0.0777909082407352,0.47907297042245167,-1.3964105659607386
ep_256_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2739,9252,11991,0.2284213159869902,0.7715786840130098,0.2960440985732814,4,27,1.460387002555677,2.9182879377431905,2,13,0.7301935012778387,1.4051015996541287,11,2,4.016064257028112,0.2161694768698659,3,31,1.095290251916758,3.3506268914829223,-1.4579009351875134,-0.6749080983762901,3.7998947801582457,-2.2553366395661643
ep_338_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1697,8707,10404,0.1631103421760861,0.8368896578239139,0.1949006546456873,5,119,2.946375957572186,13.667164350522569,1,4,0.5892751915144372,0.4594004823705065,7,10,4.124926340601061,1.1485012059262665,3,8,1.7678255745433118,0.918800964741013,-10.720788392950382,0.12987470914393068,2.976425134674794,0.8490246098022988
ep_220_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,2600,7427,10027,0.2592998902962002,0.7407001097037997,0.3500740541268345,5,24,1.9230769230769231,3.2314528073246267,2,11,0.7692307692307693,1.4810825366904536,3,3,1.153846153846154,0.4039316009155783,1,1,0.3846153846153846,0.1346438669718594,-1.3083758842477036,-0.7118517674596844,0.7499145529305757,0.24997151764352518
ep_124_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,7240,2031,9271,0.7809297810376443,0.2190702189623557,3.564746430329887,149,17,20.58011049723757,8.370260955194485,6,3,0.8287292817679558,1.4771048744460855,8,0,1.1049723756906078,0.0,23,7,3.1767955801104977,3.4465780403742,12.209849542043084,-0.6483755926781297,1.1049723756906078,-0.26978246026370245
ep_326_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,1193,3495,4688,0.2544795221843003,0.7455204778156996,0.3413447782546495,11,41,9.220452640402346,11.7310443490701,0,2,0.0,0.5722460658082976,6,11,5.029337803855825,3.1473533619456364,1,1,0.8382229673093042,0.2861230329041488,-2.5105917086677536,-0.5722460658082976,1.881984441910189,0.5520999344051554
