episode_id,speaker_id,role,gender,word_count,hedge_count,hedge_per_1k,booster_count,booster_per_1k,polite_count,polite_per_1k,directive_count,directive_per_1k
ep_098_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,6231,55,8.826833574065157,5,0.8024394158241053,11,1.7653667148130316,20,3.209757663296421
ep_098_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,9478,135,14.243511289301539,9,0.9495674192867694,13,1.3715973834142225,25,2.6376872757965812
ep_087_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,7282,32,4.394397143641856,19,2.6091733040373524,24,3.2957978577313924,24,3.2957978577313924
ep_087_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,4833,73,15.104489964825161,20,4.138216428719222,1,0.2069108214359611,23,4.758948893027105
ep_089_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,5976,8,1.3386880856760375,5,0.8366800535475234,7,1.171352074966533,2,0.33467202141900937
ep_089_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,1371,1,0.7293946024799417,1,0.7293946024799417,15,10.940919037199125,0,0.0
ep_045_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,9249,64,6.919666991026057,18,1.9461563412260785,14,1.5136771542869498,14,1.5136771542869498
ep_045_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,4336,77,17.75830258302583,5,1.1531365313653137,0,0.0,2,0.46125461254612543
ep_090_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,6678,75,11.230907457322552,8,1.1979634621144055,14,2.0964360587002098,7,1.0482180293501049
ep_090_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,22281,193,8.662088775189623,30,1.3464386697185944,18,0.8078632018311567,15,0.6732193348592972
ep_004_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2536,30,11.829652996845425,2,0.7886435331230284,5,1.971608832807571,6,2.365930599369085
ep_004_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,8170,86,10.526315789473683,27,3.3047735618115053,3,0.3671970624235006,18,2.203182374541004
ep_026_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2121,4,1.8859028760018859,1,0.47147571900047147,12,5.657708628005658,5,2.3573785950023574
ep_026_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,3935,28,7.115628970775095,11,2.7954256670902162,7,1.7789072426937738,0,0.0
ep_033_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,11119,73,6.565338609587193,18,1.6188506160625955,1,0.08993614533681087,63,5.665977156219085
ep_033_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,3787,16,4.224980195405334,8,2.112490097702667,5,1.3203063110641668,6,1.5843675732770002
ep_104_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,12149,28,2.304716437566878,7,0.5761791093917195,13,1.0700469174417648,9,0.7408017120750678
